OccurrenceID;Dvpt type;Mission;Year;Latitude;Longitude;Station;Station_Year;Bioregion;Depth (GEBCO);PF;AphiaID_accepted;ScientificName_accepted;Authority_accepted;Kingdom;Phylum;Class;Order;Family;Genus;Subgenus;Species2
13799;;Weddell Sea macrozoobenthos EASIZ;1996;-71.685;-12.738334;-71,685_-12,738334;-71,685_-12,738334_1996;Weddell Sea;-231;South;172790;Paralophaster godfroyi;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Paralophaster;;godfroyi
13800;;Weddell Sea macrozoobenthos EASIZ;1996;-73.601667;-22.594999;-73,601667_-22,594999;-73,601667_-22,594999_1996;Weddell Sea;-873;South;172790;Paralophaster godfroyi;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Paralophaster;;godfroyi
13801;;Weddell Sea macrozoobenthos EASIZ;1996;-71.525;-12.425;-71,525_-12,425;-71,525_-12,425_1996;Weddell Sea;-512;South;172691;Pedicellaster hypernotius;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Pedicellasteridae;Pedicellaster;;hypernotius
13802;;Weddell Sea macrozoobenthos EASIZ;1996;-71.535;-13.735;-71,535_-13,735;-71,535_-13,735_1996;Weddell Sea;-371;South;172691;Pedicellaster hypernotius;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Pedicellasteridae;Pedicellaster;;hypernotius
13803;;Weddell Sea macrozoobenthos EASIZ;1996;-71.135833;-11.5375;-71,135833_-11,5375;-71,135833_-11,5375_1996;Weddell Sea;-118;South;172758;Pergamaster incertus;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Pergamaster;;incertus
13804;;Weddell Sea macrozoobenthos EASIZ;1996;-73.601667;-22.594999;-73,601667_-22,594999;-73,601667_-22,594999_1996;Weddell Sea;-873;South;172758;Pergamaster incertus;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Pergamaster;;incertus
13805;;Weddell Sea macrozoobenthos EASIZ;1996;-71.135833;-11.5375;-71,135833_-11,5375;-71,135833_-11,5375_1996;Weddell Sea;-118;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13806;;Weddell Sea macrozoobenthos EASIZ;1996;-71.385;-14.33;-71,385_-14,33;-71,385_-14,33_1996;Weddell Sea;-557;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13807;;Weddell Sea macrozoobenthos EASIZ;1996;-71.525;-12.425;-71,525_-12,425;-71,525_-12,425_1996;Weddell Sea;-512;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13808;;Weddell Sea macrozoobenthos EASIZ;1996;-71.535;-13.735;-71,535_-13,735;-71,535_-13,735_1996;Weddell Sea;-371;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13809;;Weddell Sea macrozoobenthos EASIZ;1996;-71.543333;-12.438334;-71,543333_-12,438334;-71,543333_-12,438334_1996;Weddell Sea;-599;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13810;;Weddell Sea macrozoobenthos EASIZ;1996;-71.685;-12.738334;-71,685_-12,738334;-71,685_-12,738334_1996;Weddell Sea;-231;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13811;;Weddell Sea macrozoobenthos EASIZ;1996;-73.601667;-22.594999;-73,601667_-22,594999;-73,601667_-22,594999_1996;Weddell Sea;-873;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13812;;Weddell Sea macrozoobenthos EASIZ;1996;-73.7;-22.508333;-73,7_-22,508333;-73,7_-22,508333_1996;Weddell Sea;-442;South;172764;Peribolaster macleani;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Peribolaster;;macleani
13813;;Weddell Sea macrozoobenthos EASIZ;1996;-71.311667;-12.285;-71,311667_-12,285;-71,311667_-12,285_1996;Weddell Sea;-173;South;172695;Psalidaster mordax;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Psalidaster;;mordax
13814;Lecithotrophic;Weddell Sea macrozoobenthos EASIZ;1996;-71.051667;-11.425;-71,051667_-11,425;-71,051667_-11,425_1996;Weddell Sea;-464;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
13815;Lecithotrophic;Weddell Sea macrozoobenthos EASIZ;1996;-71.525;-12.425;-71,525_-12,425;-71,525_-12,425_1996;Weddell Sea;-512;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
13816;Lecithotrophic;Weddell Sea macrozoobenthos EASIZ;1996;-71.535;-13.735;-71,535_-13,735;-71,535_-13,735_1996;Weddell Sea;-371;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
13817;Lecithotrophic;Weddell Sea macrozoobenthos EASIZ;1996;-71.566667;-12.43;-71,566667_-12,43;-71,566667_-12,43_1996;Weddell Sea;-604;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
13818;Lecithotrophic;Weddell Sea macrozoobenthos EASIZ;1996;-71.578333;-12.443334;-71,578333_-12,443334;-71,578333_-12,443334_1996;Weddell Sea;-590;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
13819;Lecithotrophic;Weddell Sea macrozoobenthos EASIZ;1996;-73.7;-22.508333;-73,7_-22,508333;-73,7_-22,508333_1996;Weddell Sea;-442;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
13820;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-71.135833;-11.5375;-71,135833_-11,5375;-71,135833_-11,5375_1996;Weddell Sea;-118;South;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
13821;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-71.381667;-14.32;-71,381667_-14,32;-71,381667_-14,32_1996;Weddell Sea;-657;South;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
13822;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-71.385;-14.33;-71,385_-14,33;-71,385_-14,33_1996;Weddell Sea;-557;South;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
13823;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-73.601667;-22.594999;-73,601667_-22,594999;-73,601667_-22,594999_1996;Weddell Sea;-873;South;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
13824;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-73.605;-22.316668;-73,605_-22,316668;-73,605_-22,316668_1996;Weddell Sea;-632;South;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
13825;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-73.7;-22.508333;-73,7_-22,508333;-73,7_-22,508333_1996;Weddell Sea;-442;South;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
13826;;Weddell Sea macrozoobenthos EASIZ;1996;-71.051667;-11.425;-71,051667_-11,425;-71,051667_-11,425_1996;Weddell Sea;-464;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13827;;Weddell Sea macrozoobenthos EASIZ;1996;-71.135833;-11.5375;-71,135833_-11,5375;-71,135833_-11,5375_1996;Weddell Sea;-118;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13828;;Weddell Sea macrozoobenthos EASIZ;1996;-71.381667;-14.32;-71,381667_-14,32;-71,381667_-14,32_1996;Weddell Sea;-657;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13829;;Weddell Sea macrozoobenthos EASIZ;1996;-71.525;-12.425;-71,525_-12,425;-71,525_-12,425_1996;Weddell Sea;-512;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13830;;Weddell Sea macrozoobenthos EASIZ;1996;-71.535;-13.735;-71,535_-13,735;-71,535_-13,735_1996;Weddell Sea;-371;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13831;;Weddell Sea macrozoobenthos EASIZ;1996;-71.543333;-12.438334;-71,543333_-12,438334;-71,543333_-12,438334_1996;Weddell Sea;-599;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13832;;Weddell Sea macrozoobenthos EASIZ;1996;-71.578333;-12.443334;-71,578333_-12,443334;-71,578333_-12,443334_1996;Weddell Sea;-590;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13833;;Weddell Sea macrozoobenthos EASIZ;1996;-73.7;-22.508333;-73,7_-22,508333;-73,7_-22,508333_1996;Weddell Sea;-442;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
13834;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-71.051667;-11.425;-71,051667_-11,425;-71,051667_-11,425_1996;Weddell Sea;-464;South;172745;Rhopiella hirsuta;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Rhopiella;;hirsuta
13835;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-71.525;-12.425;-71,525_-12,425;-71,525_-12,425_1996;Weddell Sea;-512;South;172745;Rhopiella hirsuta;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Rhopiella;;hirsuta
13836;Brooding;Weddell Sea macrozoobenthos EASIZ;1996;-73.601667;-22.594999;-73,601667_-22,594999;-73,601667_-22,594999_1996;Weddell Sea;-873;South;172745;Rhopiella hirsuta;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Rhopiella;;hirsuta
13837;;Weddell Sea macrozoobenthos EASIZ;1996;-71.674833;-12.695;-71,674833_-12,695;-71,674833_-12,695_1996;Weddell Sea;-258;South;172792;Solaster regularis;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;regularis
13838;;Weddell Sea macrozoobenthos EASIZ;1996;-71.685;-12.738334;-71,685_-12,738334;-71,685_-12,738334_1996;Weddell Sea;-231;South;172792;Solaster regularis;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;regularis
13839;;Weddell Sea macrozoobenthos EASIZ;1996;-73.601667;-22.594999;-73,601667_-22,594999;-73,601667_-22,594999_1996;Weddell Sea;-873;South;172792;Solaster regularis;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;regularis
11788;;South Western Pacific Regional OBIS Data All Sea Bio Subset;1995;-45.283298;166.850006;-45,283298_166,850006;-45,283298_166,850006_1995;Campbell & Auckland Islands;-1;North;291704;Radiaster gracilis;(H.L. Clark, 1916);Animalia;Echinodermata;Asteroidea;Paxillosida;Radiasteridae;Radiaster;;gracilis
12199;;South Western Pacific Regional OBIS Data Asteroid Subset;1995;-45.959999;171.759995;-45,959999_171,759995;-45,959999_171,759995_1995;Campbell & Auckland Islands;-1423;North;381755;Hymenodiscus aotearoa;(McKnight, 1973);Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Hymenodiscus;;aotearoa
6870;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-68.91467;76.61717;-68,91467_76,61717;-68,91467_76,61717_1993;Prydz Bay;-672;South;172766;Acodontaster capitatus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;capitatus
6924;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-52.59867;74.27217;-52,59867_74,27217;-52,59867_74,27217_1993;Heard Island;-281;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6926;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-52.86333;74.12317;-52,86333_74,12317;-52,86333_74,12317_1993;Heard Island;-177;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
7231;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-50.72017;75.06483;-50,72017_75,06483;-50,72017_75,06483_1993;Kerguelen Islands;-402;North;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7233;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-51.118;74.04;-51,118_74,04;-51,118_74,04_1993;Heard Island;-431;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7234;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-51.142;73.828;-51,142_73,828;-51,142_73,828_1993;Heard Island;-456;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7236;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-51.31317;73.67683;-51,31317_73,67683;-51,31317_73,67683_1993;Heard Island;-491;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7237;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-51.8085;73.3835;-51,8085_73,3835;-51,8085_73,3835_1993;Heard Island;-542;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7238;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-51.97567;72.69517;-51,97567_72,69517;-51,97567_72,69517_1993;Heard Island;-730;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7528;;NMNH Invertebrate Zoology Collection;1993;-51.118;74.04;-51,118_74,04;-51,118_74,04_1993;Heard Island;-431;South;178249;Cheiraster (Luidiaster) hirsutus;(Studer, 1884);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;hirsutus
7529;;NMNH Invertebrate Zoology Collection;1993;-51.1505;74.363;-51,1505_74,363;-51,1505_74,363_1993;Heard Island;-462;South;178249;Cheiraster (Luidiaster) hirsutus;(Studer, 1884);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;hirsutus
7531;;NMNH Invertebrate Zoology Collection;1993;-51.4465;74.36717;-51,4465_74,36717;-51,4465_74,36717_1993;Heard Island;-385;South;178249;Cheiraster (Luidiaster) hirsutus;(Studer, 1884);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;hirsutus
7532;;NMNH Invertebrate Zoology Collection;1993;-52.23833;75.5115;-52,23833_75,5115;-52,23833_75,5115_1993;Heard Island;-454;South;178249;Cheiraster (Luidiaster) hirsutus;(Studer, 1884);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;hirsutus
7533;;NMNH Invertebrate Zoology Collection;1993;-52.6765;75.15333;-52,6765_75,15333;-52,6765_75,15333_1993;Heard Island;-308;South;178249;Cheiraster (Luidiaster) hirsutus;(Studer, 1884);Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;hirsutus
7770;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-68.91467;76.61717;-68,91467_76,61717;-68,91467_76,61717_1993;Prydz Bay;-672;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7771;Lecithotrophic;NMNH Invertebrate Zoology Collection;1993;-68.94483;73.613;-68,94483_73,613;-68,94483_73,613_1993;Prydz Bay;-737;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7993;Brooding;NMNH Invertebrate Zoology Collection;1993;-67.26867;65.4205;-67,26867_65,4205;-67,26867_65,4205_1993;Prydz Bay;-146;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
7999;Brooding;NMNH Invertebrate Zoology Collection;1993;-67.52867;69.0355;-67,52867_69,0355;-67,52867_69,0355_1993;Prydz Bay;-117;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
8024;Brooding;NMNH Invertebrate Zoology Collection;1993;-51.8085;73.3835;-51,8085_73,3835;-51,8085_73,3835_1993;Heard Island;-542;South;172653;Diplasterias meridionalis;(Perrier, 1875);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;meridionalis
8026;Brooding;NMNH Invertebrate Zoology Collection;1993;-52.49633;74.87733;-52,49633_74,87733;-52,49633_74,87733_1993;Heard Island;-227;South;172653;Diplasterias meridionalis;(Perrier, 1875);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;meridionalis
8030;Brooding;NMNH Invertebrate Zoology Collection;1993;-52.747;74.12383;-52,747_74,12383;-52,747_74,12383_1993;Heard Island;-194;South;172653;Diplasterias meridionalis;(Perrier, 1875);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;meridionalis
8229;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-52.747;74.12383;-52,747_74,12383;-52,747_74,12383_1993;Heard Island;-194;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8401;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-66.81267;70.41633;-66,81267_70,41633;-66,81267_70,41633_1993;Prydz Bay;-899;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8403;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-66.89483;63.10567;-66,89483_63,10567;-66,89483_63,10567_1993;Prydz Bay;-442;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8404;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-66.92517;62.54533;-66,92517_62,54533;-66,92517_62,54533_1993;Prydz Bay;-181;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8405;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-66.99933;76.47917;-66,99933_76,47917;-66,99933_76,47917_1993;Prydz Bay;-324;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8419;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-67.26867;65.4205;-67,26867_65,4205;-67,26867_65,4205_1993;Prydz Bay;-146;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8427;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-67.52867;69.0355;-67,52867_69,0355;-67,52867_69,0355_1993;Prydz Bay;-117;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8434;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-68.91467;76.61717;-68,91467_76,61717;-68,91467_76,61717_1993;Prydz Bay;-672;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8508;;NMNH Invertebrate Zoology Collection;1993;-52.618;73.05317;-52,618_73,05317;-52,618_73,05317_1993;Heard Island;-313;South;235806;Henricia spinulfera;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;spinulfera
8624;Brooding;NMNH Invertebrate Zoology Collection;1993;-66.81267;70.41633;-66,81267_70,41633;-66,81267_70,41633_1993;Prydz Bay;-899;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
8629;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-52.32583;73.42233;-52,32583_73,42233;-52,32583_73,42233_1993;Heard Island;-239;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
8630;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-52.55533;72.59233;-52,55533_72,59233;-52,55533_72,59233_1993;Heard Island;-284;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
8631;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-52.59383;75.068;-52,59383_75,068;-52,59383_75,068_1993;Heard Island;-290;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
8632;Planktotrophic;NMNH Invertebrate Zoology Collection;1993;-52.59867;74.27217;-52,59867_74,27217;-52,59867_74,27217_1993;Heard Island;-281;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
8790;Brooding;NMNH Invertebrate Zoology Collection;1993;-51.142;73.828;-51,142_73,828;-51,142_73,828_1993;Heard Island;-456;South;152501;Leptychaster kerguelenensis;E. A. Smith, 1876;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Leptychaster;;kerguelenensis
8943;;NMNH Invertebrate Zoology Collection;1993;-67.52867;69.0355;-67,52867_69,0355;-67,52867_69,0355_1993;Prydz Bay;-117;South;172663;Lysasterias digitata;A.M. Clark, 1962;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;digitata
